document_id	entity_type	entity_text	entity_span
26145475_ru	DEVICE	неадгезивные повязки	1234-1254
26145475_ru	DEVICE	слюноотсоса	1284-1295
26145475_ru	DISO	БЭ	1393-1395
26145475_ru	DISO	гипоплазии эмали	1451-1467
26145475_ru	DISO	стоматологических заболеваний	1618-1647
26145475_ru	ANATOMY	рта	49-52
26145475_ru	DISO	буллезного эпидермолиза	85-108
26145475_ru	DISO	БЭ	110-112
26145475_ru	INJURY_POISONING	травмы слизистой	261-277
26145475_ru	DISO	дистрофическим БЭ	352-369
26145475_ru	ANATOMY	эмали	460-465
26145475_ru	ANATOMY	рта	488-491
26145475_ru	ANATOMY	слизистой	478-487
26145475_ru	ANATOMY	слизистой рта	478-491
26145475_ru	ANATOMY	зубов	521-526
26145475_ru	DISO	дистрофическим БЭ	690-707
26145475_ru	PHYS	молочном	714-722
26145475_ru	PHYS	постоянном прикусе	732-750
26145475_ru	ANATOMY	эмали	771-776
26145475_ru	DISO	кариесом	790-798
26145475_ru	ANATOMY	зубов	911-916
26145475_ru	ANATOMY	преддверия	977-987
26145475_ru	PHYS	рубцевание преддверия	966-987
26145475_ru	PHYS	открывания рта	1081-1095
26145475_ru	FINDING	Осложнений в течение 12 мес не отмечено	1136-1175
26145475_ru	ANATOMY	мягкие ткани	1196-1208
26145475_ru	DEVICE	повязки	1247-1254
26145475_ru	DISO	дистрофическим БЭ	1378-1395
26145475_ru	ANATOMY	эмали	1462-1467
26145475_ru	ANATOMY	слизистой оболочки	1516-1534
26145475_ru	ANATOMY	слизистой	1516-1525
26145475_ru	FINDING	ломкости слизистой оболочки	1507-1534
26145475_ru	DISO	эпидермолиза	96-108
26145475_ru	DISO	гипоплазия	760-770
26145475_ru	DISO	гипоплазии	1451-1461
26145475_ru	FINDING	патологическое рубцевание преддверия	951-987
26145475_ru	DISO	Осложнений	1136-1146
26145740_ru	DISO	декомпенсированным тонзиллитом	464-494
26145740_ru	DISO	тонзиллитом	483-494
26145740_ru	DISO	тонзиллита	875-885
26145740_ru	ANATOMY	Небные миндалины	0-16
26145740_ru	ANATOMY	клеточного	57-67
26145740_ru	ANATOMY	иммунокомпетентных клеток	180-205
26145740_ru	PHYS	апоптоз	215-222
26145740_ru	PHYS	апоптотических	239-253
26145740_ru	PHYS	антиапоптотических процессов	258-286
26145740_ru	ANATOMY	лимфоцитов	392-402
26145740_ru	ANATOMY	крови	405-410
26145740_ru	ANATOMY	гомогенате	415-425
26145740_ru	ANATOMY	небных	426-432
26145740_ru	ANATOMY	миндалин	433-441
26145740_ru	PHYS	апоптоза	549-557
26145740_ru	PHYS	апоптоза	596-604
26145740_ru	DISO	некроза	607-614
26145740_ru	ANATOMY	нейтрофилах	641-652
26145740_ru	ANATOMY	лимфоцитах	655-665
26145740_ru	ANATOMY	гомогената	691-701
26145740_ru	ANATOMY	небных	702-708
26145740_ru	ANATOMY	миндалин	709-717
26145740_ru	ANATOMY	периферической крови	722-742
26145740_ru	DEVICE	Becmen Culter Epix XL	782-803
26145740_ru	ANATOMY	лимфоцитов	962-972
26145740_ru	ANATOMY	CD4	978-981
26145740_ru	ANATOMY	CD8	984-987
26145740_ru	ANATOMY	CD16	1035-1039
26145740_ru	ANATOMY	CD19	1042-1046
26145740_ru	ANATOMY	лимфоцитов	1221-1231
26145740_ru	ANATOMY	периферической крови	1234-1254
26145740_ru	DISO	декомпенсированной формы	1307-1331
26145740_ru	ANATOMY	Небные	0-6
26145740_ru	ANATOMY	миндалины	7-16
26145740_ru	PHYS	иммунитета	83-93
26145740_ru	PHYS	гуморального иммунитета	70-93
26145740_ru	ANATOMY	клеток	199-205
26145740_ru	PHYS	иммунного ответа	310-326
26145740_ru	PHYS	иммунного	310-319
26145740_ru	ANATOMY	небных миндалин	426-441
26145740_ru	DISO	хроническим декомпенсированным тонзиллитом	452-494
26145740_ru	DISO	некроза	560-567
26145740_ru	ANATOMY	небных миндалин	702-717
26145740_ru	ANATOMY	крови	737-742
26145740_ru	DEVICE	проточном цитофлюориметре	756-781
26145740_ru	DISO	хронического тонзиллита	862-885
26145740_ru	PHYS	клеточного иммунитета	907-928
26145740_ru	ANATOMY	клеточного	907-917
26145740_ru	PHYS	иммунитета	918-928
26145740_ru	DISO	депрессия клеточного иммунитета	897-928
26145740_ru	FINDING	снижением уровня субпопуляций лимфоцитов CD3, CD4 и CD8	932-987
26145740_ru	ANATOMY	CD3	973-976
26145740_ru	PHYS	уровня субпопуляций лимфоцитов	942-972
26145740_ru	PHYS	Количество CD16 и CD19	1024-1046
26145740_ru	PHYS	иммунитета	1114-1124
26145740_ru	PHYS	гуморального иммунитета	1101-1124
26145740_ru	PHYS	апоптонекротический индекс	1141-1167
26145740_ru	PHYS	индекс соотношения между различными субпопуляциями лимфоцитов	1170-1231
26145740_ru	ANATOMY	крови	1249-1254
26145740_ru	DISO	декомпенсированной форме	837-861
26145740_ru	DISO	декомпенсированной форме хронического тонзиллита	837-885
26145740_ru	DISO	тонзиллита	1345-1355
26145740_ru	DISO	хронического тонзиллита	1332-1355
26145740_ru	DISO	декомпенсированной формы хронического тонзиллита	1307-1355
26145740_ru	PHYS	клеточного иммунитета	57-93
26145740_ru	FINDING	Количество CD16 и CD19 соответствует норме	1024-1066
26145740_ru	FINDING	сохранении гуморального иммунитета	1090-1124
26145740_ru	LABPROC	Количественное определение апоптоза и некроза	569-614
26145741_ru	DISO	гнойно-воспалительных заболеваний	94-127
26145741_ru	DISO	сахарным диабетом	150-167
26145741_ru	DISO	СД	169-171
26145741_ru	DISO	ожирения	545-553
26145741_ru	ANATOMY	ЛОР-органов	128-139
26145741_ru	ANATOMY	ЛОР-органов	298-309
26145741_ru	LABPROC	микробиологическое	333-351
26145741_ru	CHEM	липидный	405-413
26145741_ru	CHEM	HbA1c	447-452
26145741_ru	ANATOMY	ЛОР-органов	789-800
26145741_ru	ANATOMY	гортани	851-858
26145741_ru	DISO	гипергликемия	884-897
26145741_ru	DISO	дислипидемия	926-938
26145741_ru	CHEM	липопротеинов	980-993
26145741_ru	CHEM	липопротеинов	1047-1060
26145741_ru	ANATOMY	ЛОР-органов	1175-1186
26145741_ru	DISO	гнойно	94-100
26145741_ru	DISO	диабетом	159-167
26145741_ru	DISO	гнойно-воспалительными заболеваниями	261-297
26145741_ru	DISO	гнойно	261-267
26145741_ru	DISO	воспалительных	101-115
26145741_ru	DISO	воспалительными	268-283
26145741_ru	DISO	СД	318-320
26145741_ru	LABPROC	биохимическое исследование	354-380
26145741_ru	CHEM	гемоглобин	436-446
26145741_ru	CHEM	гликированный гемоглобин	422-446
26145741_ru	LABPROC	гликемический профиль	455-476
26145741_ru	ANATOMY	тела	502-506
26145741_ru	PHYS	индекс массы тела	489-506
26145741_ru	PHYS	клинико-биохимические показатели	705-737
26145741_ru	DISO	гнойных заболеваний	769-788
26145741_ru	DISO	гнойных	769-776
26145741_ru	DISO	СД	811-813
26145741_ru	DISO	гнойного процесса	831-848
26145741_ru	DISO	абдоминальное ожирение	860-882
26145741_ru	DISO	ожирение	874-882
26145741_ru	CHEM	липопротеинов высокой плотности	980-1011
26145741_ru	FINDING	уменьшением содержания липопротеинов высокой плотности	957-1011
26145741_ru	CHEM	липопротеинов низкой плотности	1047-1077
26145741_ru	FINDING	увеличением уровня липопротеинов низкой плотности	1028-1077
26145741_ru	DISO	гнойно-воспалительных заболеваний	1141-1174
26145741_ru	DISO	гнойно	1141-1147
26145741_ru	DISO	воспалительных	1148-1162
26145741_ru	DISO	СД	1197-1199
26145741_ru	DISO	гнойных осложнений	1252-1270
26145741_ru	DISO	гнойных	1252-1259
26145741_ru	PHYS	содержания липопротеинов высокой плотности	969-1011
26145741_ru	PHYS	уровня липопротеинов низкой плотности	1040-1077
26145741_ru	DISO	осложнений	1260-1270
26155614_ru	CHEM	МК	660-662
26155614_ru	DISO	артритом	981-989
26155614_ru	CHEM	МК	1416-1418
26155614_ru	CHEM	МК	1584-1586
26155614_ru	CHEM	МК	1649-1651
26155614_ru	DISO	артрита	1674-1681
26155614_ru	DISO	тофусов	400-407
26155614_ru	DISO	коморбидных	431-442
26155614_ru	CHEM	аллопуринола	502-514
26155614_ru	CHEM	нестероидных противовоспалительных препаратов	538-583
26155614_ru	CHEM	диуретиков	585-595
26155614_ru	ANATOMY	сыворотке крови	620-635
26155614_ru	CHEM	мочевой кислоты	643-658
26155614_ru	CHEM	глюкозы	665-672
26155614_ru	CHEM	холестерина	681-692
26155614_ru	CHEM	аллопуринол	779-790
26155614_ru	ANATOMY	сыворотке крови	888-903
26155614_ru	ANATOMY	сыворотке крови	1029-1044
26155614_ru	DISO	тофусов	1105-1112
26155614_ru	ANATOMY	сыворотке крови	1262-1277
26155614_ru	PHYS	массы тела	1287-1297
26155614_ru	DISO	СЗ	1307-1309
26155614_ru	CHEM	аллопуринол	1387-1398
26155614_ru	DISO	подагрой	1459-1467
26155614_ru	CHEM	аллопуринола	1497-1509
26155614_ru	DISO	подагры	59-66
26155614_ru	DISO	подагрой	167-175
26155614_ru	DISO	артрита	303-310
26155614_ru	DISO	артрита	330-337
26155614_ru	DISO	подкожных тофусов	390-407
26155614_ru	ANATOMY	суставов	421-429
26155614_ru	DISO	воспаленных суставов	409-429
26155614_ru	DISO	сочетанных, заболеваний	448-471
26155614_ru	DISO	СЗ	473-475
26155614_ru	CHEM	противовоспалительных препаратов	551-583
26155614_ru	ANATOMY	крови	630-635
26155614_ru	CHEM	общего холестерина	674-692
26155614_ru	PHYS	уровни мочевой кислоты	636-658
26155614_ru	PHYS	скорость клубочковой фильтрации	707-738
26155614_ru	CHEM	МК	883-885
26155614_ru	ANATOMY	крови	898-903
26155614_ru	FINDING	Уровень МК в сыворотке крови снизился	875-912
26155614_ru	DISO	хроническим артритом	969-989
26155614_ru	CHEM	МК	1024-1026
26155614_ru	ANATOMY	крови	1039-1044
26155614_ru	PHYS	Уровень МК в сыворотке крови	1016-1044
26155614_ru	DISO	подкожных тофусов	1095-1112
26155614_ru	DISO	СЗ	1114-1116
26155614_ru	PHYS	частота выявления подкожных тофусов, СЗ	1077-1116
26155614_ru	PHYS	Уровень МК в сыворотке крови	875-903
26155614_ru	DISO	артрита	1127-1134
26155614_ru	DISO	Приступы артрита	1118-1134
26155614_ru	CHEM	аллопуринол	1200-1211
26155614_ru	CHEM	МК	1257-1259
26155614_ru	ANATOMY	крови	1272-1277
26155614_ru	PHYS	уровень МК в сыворотке крови	1249-1277
26155614_ru	ANATOMY	тела	1293-1297
26155614_ru	PHYS	индекс массы тела	1280-1297
26155614_ru	PHYS	частота СЗ	1299-1309
26155614_ru	PHYS	уровень МК	1408-1418
26155614_ru	PHYS	целевой уровень	914-929
26155614_ru	PHYS	уровня МК	1577-1586
26155614_ru	PHYS	уровня МК	1642-1651
26155614_ru	DISO	хронического артрита	1661-1681
26155614_ru	DISO	СЗ	1727-1729
26155614_ru	PHYS	частоты развития СЗ	1710-1729
26155614_ru	FINDING	увеличением частоты развития СЗ	1698-1729
26155614_ru	PHYS	Число больных хроническим артритом	955-989
