document_id	text	entity_type	spans	UMLS_CUI
26281193_ru	фактора роста эндотелия сосудов	CHEM	802-833	C1256770
26281193_ru	сосудов	ANATOMY	826-833	C0005847
26281193_ru	подоцитарных маркеров	CHEM	142-163	CUILESS
26281193_ru	нефринурии	DISO	709-719	CUILESS
26281193_ru	маркеров повреждения подоцитов	CHEM	930-960	CUILESS
26281193_ru	НУ	DISO	968-970	CUILESS
26281193_ru	тяжелым НС	DISO	472-482	CUILESS
26281193_ru	антител, меченных подокаликсином	CHEM	668-700	CUILESS
26281193_ru	гломерулосклероза	DISO	1463-1480	C0178664
26281193_ru	ПЦУ	DISO	962-965	C5230643
26281193_ru	ПЦУ	DISO	623-626	C5230643
26281193_ru	ПЦУ	DISO	1374-1377	C5230643
26281193_ru	гломерулонефрита	DISO	66-82	C0017658
26281193_ru	остронефритическим синдромом	DISO	503-531	C0268733
26281193_ru	ХГН	DISO	899-902	C0152451
26281193_ru	факторов защиты	CHEM	1186-1194,1237-1243	CUILESS
26281193_ru	VEGF	CHEM	1253-1257	C1256770
26281193_ru	подоцитарных	ANATOMY	142-154	C1328818
26281193_ru	ИЛ-6	CHEM	1207-1211	C0021760
26281193_ru	моче	ANATOMY	166-170	C0042036
26281193_ru	мочевым	ANATOMY	370-377	C0042036
26281193_ru	моче	ANATOMY	761-765	C0042036
26281193_ru	подоцитов	ANATOMY	951-960	C1328818
26281193_ru	подоцитов	ANATOMY	122-131	C1328818
26281193_ru	ИЛ	CHEM	784-786	C0021764
26281193_ru	факторов апоптоза	CHEM	1186-1194,1214-1222	CUILESS
26281193_ru	каспазы-9	CHEM	791-800	C0910167
26281193_ru	подоцитов	ANATOMY	1313-1322	C1328818
26281193_ru	протеинурии	DISO	996-1007	C0033687
26281193_ru	протеинурией	DISO	1579-1591	C0033687
26281193_ru	каспаза-9	CHEM	1224-1233	C0910167
26281193_ru	факторами защиты	CHEM	1721-1737	CUILESS
26281193_ru	подоцитопении	DISO	1037-1050	CUILESS
26281193_ru	VEGF	CHEM	835-839	C1256770
26281195_ru	CSF	CHEM	667-670	C0009392
26281195_ru	IL	CHEM	548-550	C0021764
26281195_ru	MIP	CHEM	884-887	C0376579
26281195_ru	макрофагального воспалительного протеина	CHEM	428-468	C0376579
26281195_ru	MIP-1α	CHEM	473-479	C2350701
26281195_ru	MIP	CHEM	1087-1090	C0376579
26281195_ru	коллагена	CHEM	585-594	C0009325
26281195_ru	фактора, ингибирующего миграцию макрофагов	CHEM	482-524	C0024429
26281195_ru	MIP	CHEM	473-476	C0376579
26281195_ru	макрофагального воспалительного протеина 1α	CHEM	428-471	C2350701
26281195_ru	MIP-1α	CHEM	1087-1093	C2350701
26281195_ru	MIF	CHEM	673-676	C0024429
26281195_ru	сахарным диабетом	DISO	128-145	C0011849
26281195_ru	воспалительного	DISO	444-459	C0021368
26281195_ru	макрофагального	ANATOMY	373-388	C0024432
26281195_ru	мочевую	ANATOMY	555-562	C0042036
26281195_ru	коллагена	CHEM	1210-1219	C0009325
26281195_ru	мочевой	ANATOMY	1130-1137	C0042036
26281195_ru	протеина	CHEM	460-468	C0033684
26281195_ru	альбумина	CHEM	573-582	C0201838
26281195_ru	диабетического	DISO	1376-1390	C0011849
26281195_ru	мочевой	ANATOMY	1033-1040	C0042036
26281195_ru	альбумина	CHEM	1149-1158	C0201838
26281195_ru	IL	CHEM	1096-1098	C0021764
26281195_ru	цитокинов	CHEM	61-70	C0079189
26281195_ru	воспалительного протеина	CHEM	444-468	CUILESS
26281195_ru	сыворотке крови	ANATOMY	357-372	C0229671
26281195_ru	воспалительных цитокинов	CHEM	46-70	CUILESS
26281195_ru	макрофагального	ANATOMY	428-443	C0024432
26281195_ru	макрофагов	ANATOMY	514-524	C0024432
26281195_ru	IL	CHEM	917-919	C0021764
26281195_ru	MIP	CHEM	1001-1004	C0376579
26281195_ru	сыворотке крови	ANATOMY	73-88	C0229671
26281195_ru	MIF	CHEM	526-529	C0024429
26281195_ru	диабетом	DISO	137-145	C0011847
26281195_ru	поражения почек	DISO	1391-1406	C0022658
26281195_ru	M-CSF	CHEM	985-990	C0079784
26281195_ru	колониестимулирующего фактора	CHEM	389-418	C0009392
26281195_ru	болезнью почек	DISO	111-125	C0022658
26281195_ru	IL-6	CHEM	1096-1100	C0021760
26281195_ru	IL-6	CHEM	917-921	C0021760
26281195_ru	M-CSF	CHEM	1080-1085	C0079784
26281195_ru	MIF	CHEM	902-905	C0024429
26281195_ru	коллагена	CHEM	1052-1061	C0009325
26281195_ru	M-CSF	CHEM	420-425	C0079784
26281195_ru	интерлейкина	CHEM	532-544	C0021764
26281195_ru	коллагена IV типа	CHEM	1210-1227	C0009333
26281195_ru	почек	ANATOMY	1401-1406	C0022646
26281195_ru	коллагена IV типа	CHEM	585-602	C0009333
26281195_ru	коллагена IV типа	CHEM	1052-1069	C0009333
26281195_ru	CSF	CHEM	987-990	C0009392
26281195_ru	CSF	CHEM	1082-1085	C0009392
26281195_ru	CSF	CHEM	868-871	C0009392
26281195_ru	M-CSF	CHEM	665-670	C0079784
26281195_ru	почек	ANATOMY	120-125	C0022646
26281195_ru	макрофагального колониестимулирующего фактора	CHEM	373-418	C0079784
26281195_ru	MIP-1α	CHEM	884-890	C2350701
26281195_ru	крови	ANATOMY	367-372	C0005767
26281195_ru	MIP-1α	CHEM	1001-1007	C2350701
26281195_ru	CSF	CHEM	422-425	C0009392
26281195_ru	сахарным диабетом 2-го типа	DISO	128-155	C0011860
26281195_ru	диабетического поражения почек	DISO	1376-1406	C0011881
26281195_ru	крови	ANATOMY	83-88	C0005767
26281195_ru	M-CSF	CHEM	866-871	C0079784
26281195_ru	интерлейкина-6	CHEM	532-546	C0021760
26281195_ru	IL-6	CHEM	548-552	C0021760
26281195_ru	хронической болезнью почек	DISO	99-125	C1561643
26281196_ru	болезнь почек	DISO	551-564	C0022658
26281196_ru	ИКВ-ОПП	DISO	170-177	CUILESS
26281196_ru	ОКСпST	DISO	408-414	C1536220
26281196_ru	хроническая болезнь почек	DISO	539-564	C1561643
26281196_ru	сыворотке крови	ANATOMY	1026-1041	C0229671
26281196_ru	хроническая болезнь почек	DISO	1252-1277	C1561643
26281196_ru	индуцированного контрастным веществом острого повреждения почек	DISO	105-168	CUILESS
26281196_ru	сыворотке	ANATOMY	1026-1035	C0229671
26281196_ru	ИКВ-ОПП	DISO	833-840	CUILESS
26281196_ru	гипертония	DISO	486-496	C0020538
26281196_ru	ИКВ-ОПП	DISO	940-947	CUILESS
26281196_ru	коронарного русла	ANATOMY	1305-1322	CUILESS
26281196_ru	крови	ANATOMY	1036-1041	C0005767
26281196_ru	сосудистых	ANATOMY	1617-1627	C0005847
26281196_ru	креатинина	CHEM	1013-1023	C0201975
26281196_ru	сердечно-сосудистых	ANATOMY	1608-1627	C3887460
26281196_ru	повреждения почек	DISO	151-168	CUILESS
26281196_ru	контрастного вещества	CHEM	1051-1072	C0009924
26281196_ru	артериальная гипертония	DISO	473-496	C0020538
26281196_ru	ИКВ-ОПП	DISO	1467-1474	CUILESS
26281196_ru	сахарный диабет 2-го типа	DISO	571-596	C0011860
26281196_ru	ИКВ-ОПП	DISO	630-637	CUILESS
26281196_ru	ИКВ-ОПП	DISO	761-768	CUILESS
26281196_ru	петлевыми диуретиками	CHEM	1345-1366	C0354100
26281196_ru	острого повреждения почек	DISO	143-168	CUILESS
26281196_ru	коронарным	ANATOMY	200-210	C0018787
26281196_ru	острым коронарным синдромом	DISO	193-220	C0948089
26281196_ru	минералокортикоидных рецепторов	CHEM	1413-1444	C0066563
26281196_ru	ИКВ-ОПП	DISO	1243-1250	CUILESS
26281196_ru	клубочковой	ANATOMY	1122-1133	CUILESS
26281196_ru	артериальная	ANATOMY	473-485	C0003842
26281196_ru	нефротоксичными антибиотиками	CHEM	1368-1397	CUILESS
26281196_ru	инфаркт	DISO	504-511	C0021308
26281196_ru	острым коронарным синдромом с подъемом сегмента ST	DISO	193-243	C1536220
26281196_ru	почек	ANATOMY	163-168	C0022646
26281196_ru	ОКСпST	DISO	245-251	C1536220
26281196_ru	многососудистое поражение	DISO	1279-1304	CUILESS
26281196_ru	сердечно	ANATOMY	1608-1616	C0018787
26281196_ru	коронарного	ANATOMY	1305-1316	C0018787
26281196_ru	почек	ANATOMY	1272-1277	C0022646
26281196_ru	диабет	DISO	580-586	C0011847
26281196_ru	сахарный диабет	DISO	571-586	C0011849
26281196_ru	антибиотиками	CHEM	1384-1397	C0279516
26281196_ru	почек	ANATOMY	559-564	C0022646
26281196_ru	контрастного вещества	CHEM	1091-1112	C0009924
26281196_ru	инфаркт миокарда	DISO	504-520	C0027051
26281196_ru	контрастным веществом	CHEM	121-142	C0009924
26281196_ru	левого желудочка	ANATOMY	1171-1187	C0225897
26281196_ru	коронарным	ANATOMY	276-286	C0018787
26281196_ru	сердечно-сосудистых заболеваний	DISO	1608-1639	C0007222
26281196_ru	антагонистами минералокортикоидных рецепторов	CHEM	1399-1444	C1579268
26281196_ru	диуретиками	CHEM	1355-1366	C0012798
26281196_ru	желудочка	ANATOMY	1178-1187	C0018827
26281196_ru	болезнь почек	DISO	1264-1277	C0022658
26281196_ru	рецепторов	CHEM	1434-1444	C0597357
26281196_ru	миокарда	ANATOMY	512-520	C0027061
26281197_ru	крови	ANATOMY	803-808	C0005767
26281197_ru	крови	ANATOMY	1408-1413	C0005767
26281197_ru	СДР	CHEM	1234-1237	CUILESS
26281197_ru	артериального	ANATOMY	138-151	C0003842
26281197_ru	артериальной	ANATOMY	1557-1569	C0003842
26281197_ru	натрия	CHEM	794-800	C0037473
26281197_ru	крови	ANATOMY	485-490	C0005767
26281197_ru	артериальной	ANATOMY	644-656	C0003842
26281197_ru	диализирующего раствора	CHEM	84-107	C0011947
26281197_ru	раствора	CHEM	99-107	C0037633
26281197_ru	артериальной гипотонии	DISO	1287-1309	C0020649
26281197_ru	СДР	CHEM	357-360	CUILESS
26281197_ru	безацетатного содержащего сукцинат диализирующего раствора	CHEM	49-107	CUILESS
26281197_ru	артериальной гипотонии	DISO	1557-1579	C0020649
26281197_ru	СДР	CHEM	1122-1125	CUILESS
26281197_ru	СДР	CHEM	742-745	CUILESS
26281197_ru	СДР	CHEM	1353-1356	CUILESS
26281197_ru	натрия	CHEM	1399-1405	C0037473
26281197_ru	СДР	CHEM	1531-1534	CUILESS
26281197_ru	гипотонии	DISO	1300-1309	C0020649
26281197_ru	тела	ANATOMY	534-538	C0242821
26281197_ru	гипотонии	DISO	1570-1579	C0020649
26281197_ru	СДР	CHEM	109-112	CUILESS
26281197_ru	тела	ANATOMY	1183-1187	C0242821
26281197_ru	содержащего сукцинат диализирующего раствора	CHEM	63-107	CUILESS
26281197_ru	артериальной гипертонии	DISO	1497-1520	C0020538
26281197_ru	гипертонии	DISO	665-675	C0020538
26281197_ru	гипертонии	DISO	1510-1520	C0020538
26281197_ru	сукцинат	CHEM	75-83	C0075429
26281197_ru	артериальной	ANATOMY	1497-1509	C0003842
26281197_ru	артериальной гипо-	DISO	644-662	C0020649
26281197_ru	артериальной	ANATOMY	1287-1299	C0003842
26281198_ru	диабета	DISO	668-675	C0011847
26281198_ru	организма	ANATOMY	2015-2024	C0242821
26281198_ru	расстройств функций организма	DISO	1995-2024	C0012634
26281198_ru	почек	ANATOMY	117-122	C0022646
26281198_ru	ХБП VD	DISO	1899-1905	CUILESS
26281198_ru	ХБП	DISO	1822-1825	C4553188
26281198_ru	ХБП	DISO	1899-1902	C4553188
26281198_ru	ХБП VD	DISO	1822-1828	CUILESS
26281198_ru	сахарного диабета	DISO	658-675	C0011849
26281199_ru	сосудистой	ANATOMY	1686-1696	C0005847
26281199_ru	аорты	ANATOMY	798-803	C0003483
26281199_ru	фосфорно	CHEM	1091-1099	C0031705
26281199_ru	аорты	ANATOMY	715-720	C0003483
26281199_ru	тропонин I	CHEM	479-489	C0920210
26281199_ru	артерий	ANATOMY	850-857	C0003842
26281199_ru	сосудистых	ANATOMY	175-185	C0005847
26281199_ru	костно	ANATOMY	78-84	C0262950
26281199_ru	осложнений	DISO	1492-1502	C0852962
26281199_ru	костной	ANATOMY	1441-1448	C0262950
26281199_ru	дуге аорты	ANATOMY	793-803	C0003489
26281199_ru	паратиреоидного гормона	CHEM	1036-1059	C0030520
26281199_ru	почек	ANATOMY	1328-1333	C0022646
26281199_ru	сосудистых	ANATOMY	1481-1491	C0005847
26281199_ru	гормона	CHEM	1052-1059	C0019932
26281199_ru	сосудистой	ANATOMY	242-252	C0005847
26281199_ru	болезни почек	DISO	301-314	C0022658
26281199_ru	стенки аорты	ANATOMY	708-720	C4041231
26281199_ru	почек	ANATOMY	309-314	C0022646
26281199_ru	маркерами сердечно-сосудистых заболеваний	CHEM	156-197	CUILESS
26281199_ru	маркером костно-минерального метаболизма	CHEM	69-109	CUILESS
26281199_ru	почечной	ANATOMY	906-914	C0022646
26281199_ru	тропонина I	CHEM	967-978	C0920210
26281199_ru	сонных артерий	ANATOMY	843-857	C0007272
26281199_ru	стенки крупных артерий	ANATOMY	708-714,723-738	CUILESS
26281199_ru	аорты	ANATOMY	260-265	C0003483
26281199_ru	артерий	ANATOMY	731-738	C0003842
26281199_ru	сердечно-сосудистых осложнений	DISO	1472-1502	C0007222
26281199_ru	костной ткани	ANATOMY	1441-1454	C0391978
26281199_ru	сердечно-сосудистых	ANATOMY	166-185	C0007226
26281199_ru	сердечно-сосудистой системы	ANATOMY	1677-1704	C0007226
26281199_ru	поражения ЛЖ	DISO	1177-1189	C1562300
26281199_ru	сердца	ANATOMY	1562-1568	C0018787
26281199_ru	сердечно	ANATOMY	1677-1685	C0018787
26281199_ru	тропонина	CHEM	967-976	C0523952
26281199_ru	ХБП	DISO	1507-1510	C1561643
26281199_ru	хронической болезни почек	DISO	289-314	C1561643
26281199_ru	FGF	CHEM	470-473	C0016026
26281199_ru	фактором роста фибробластов	CHEM	117-144	C0016026
26281199_ru	артерий	ANATOMY	276-283	C0003842
26281199_ru	тропонин	CHEM	479-487	C0523952
26281199_ru	FGF	CHEM	1371-1374	C0016026
26281199_ru	иммуноферментных наборов	CHEM	552-576	C2697666
26281199_ru	FFG	CHEM	146-149	C0016026
26281199_ru	FGF	CHEM	1134-1137	C0016026
26281199_ru	сыворотке крови	ANATOMY	504-519	C0229671
26281199_ru	фибробластов	ANATOMY	132-144	C0016030
26281199_ru	поражения сердечно-сосудистой системы	DISO	1667-1704	C0007222
26281199_ru	ХБП	DISO	1001-1004	C1561643
26281199_ru	сосудистой стенки	ANATOMY	242-259	C1180033
26281199_ru	Морфогенетический белок	CHEM	1347-1370	C0053932
26281199_ru	сердечно-сосудистых заболеваний	DISO	166-197	C0007222
